weight;en_feat;it_feat;en2_feat
-0.5960862216014245;english;inglese;English
-0.5968475521160257;boys;ragazzi;boys
-0.5985492298807614;club;club;club
-0.5988520357110475;leaders;dirigenti;leaders
-0.5993938789097185;create;creare;create
-0.6011743084347554;consider;considerare;consider
-0.6013944047236024;helps;aiuti;aids
-0.602309491944032;primary;primario;primary
-0.6038362196873189;york;york;
-0.6044241188914132;conditions;condizioni;conditions
-0.6081818077132312;course;corso;raced
-0.6104900601386717;best;più;any more
-0.6112882754656241;magazine;rivista;journal
-0.6131000964735783;join;unire;join
-0.6137648630441681;shows;spettacoli;shows
-0.6138698126058639;months;mesi;months
-0.617337306384434;round;intorno a;around
-0.6185381599977188;computer;computer;computer
-0.6218728897295581;upper;superiore;superior
-0.6238784809006866;fire;fuoco;focus
-0.6273576868765568;review;rivista;journal
-0.6295242731372268;moves;movimenti;motions
-0.6296152051402563;searcher;cercatore;searcher
-0.6326590440526834;sector;settore;sector
-0.6334672233991592;saint;santo;saint
-0.6344718799704768;better;meglio;better
-0.6348702488535062;certificates;certificati;certified
-0.6350693010807859;mobility;mobilità;mobility
-0.6370803459866796;open;aperto;opened
-0.6436082757401707;guides;guide;guides
-0.6449570430500405;general;generale;general
-0.6451484636270466;electronic;elettronico;electronic
-0.645284766256506;transfer;bonifico;transfer
-0.6485793471189795;robot;robot;robot
-0.6486555521449308;confidence;confidenza;confidence
-0.649324456858041;students;studenti;students
-0.6514181776102131;academic;accademico;academic
-0.6517682646640839;partner;compagno;partner
-0.6518349329515765;back;dietro;behind
-0.6603244458306983;sign;poster;poster
-0.6613357893349991;women;donne;women
-0.6614187177808066;anterior;anteriore;
-0.6617918447992146;profile;profilo;profile
-0.66253417088048;day;giorno;day
-0.6630109875444314;machine;macchina;machine
-0.664280356842921;school;scuola;school
-0.6674676932108218;medicine;farmaco;medicine
-0.6707995541543089;links;collegamenti;links
-0.6739000507112272;enterprise;impresa;company
-0.6747535276177924;returns;ritorni;returns
-0.6750397285696651;calm;calmo;calm
-0.6752767939930899;three;tre;
-0.6767451680231777;many;molto;a lot of
-0.6769906806450107;card;carta;card
-0.6780729154920242;although;malgrado;although
-0.6795380168159331;stock;stock;stock
-0.685763039988136;process;processo;process
-0.6931783207768469;manufacture;fabbrica;factory
-0.6955061286881429;businesses;affari;issues
-0.6967717152309205;terms;termini;terms
-0.6990155323651943;cinema;cinema;cinema
-0.7033543489692738;log;log;
-0.7049911898087814;regional;regionale;regional
-0.7067424515994107;dates;date;dates
-0.7070936659101322;according;secondo;according to
-0.7075210317101177;important;importante;important
-0.7083933782025027;read;leggere;light
-0.7092193186690703;transformation;trasformazione;transformation
-0.7109772296798391;show;spettacolo;show
-0.7176791931102854;catalogue;catalogo;catalogue
-0.7207484103716828;profits;utili;gains
-0.7231075618289686;via;via;
-0.7234819259038983;news;notizia;news
-0.7312395899068763;tech;tech;
-0.7352479660177812;see;vedere;see
-0.7381849722043586;collaboration;collaborazione;collaboration
-0.7383034205494504;looks;aspetti;appearances
-0.7432878649813369;drive;passeggio;drive
-0.7462719799849511;account;conto;account
-0.7477206507253684;collection;riscossione;collection
-0.7486918011857403;consult;consultare;consult
-0.7514529970807164;food;cibo;food
-0.7546194678202902;president;presidente;president
-0.7561370031057013;register;registro;record
-0.7573098144827795;personalised;personalizzato;
-0.7573098144827795;personalised;personalizzata;
-0.7607099622930872;certificate;certificato;certified
-0.7654132254659441;articles;articoli;articles
-0.7689393756279744;published;pubblicato;issued
-0.7773502968278606;begin;iniziare;start
-0.7842846535004592;situation;situazione;situation
-0.7909444466210089;sales;vendite;sales
-0.7919817949587631;culture;cultura;culture
-0.8025268062783285;edition;edizione;edition
-0.8069503305469538;download;scaricare;download
-0.8131644937946562;mark;marca;mark
-0.8145039347531479;favour;favore;favour
-0.8163524973897974;documents;documenti;documents
-0.8203102875372699;publishing;editoriale;editorial
-0.8240018230565135;gave;diede;gave
-0.8305818459745823;fax;fax;fax
-0.8306613550424483;popular;popolare;populate
-0.8337271939357406;programs;programmi;programs
-0.8392258857581163;airport;aereoporto;airport
-0.8502958159529607;walk;passeggio;drive
-0.8519628992840067;manufacturer;fabbricante;manufacturer
-0.8571295769408697;much;molto;a lot of
-0.8648323206498411;products;prodotti;produced
-0.8648775819266672;animal;animale;animal
-0.8667560588730745;condition;condizione;condition
-0.8672451422826065;countries;paesi;countries
-0.8691231820915413;centre;centrale;central
-0.8700361336544993;buys;comprare;buy
-0.8705005936777255;international;internazionale;international
-0.8947371882647214;main;maggiore;greater
-0.9056006632579932;joined;unì;joined
-0.9113748958581871;community;comunità;community
-0.9182040561872128;whatsapp;whatsapp;
-0.9203882869568576;daily;quotidianamente;daily
-0.9230691045349512;deport;deportare;deport
-0.9233358716566532;woman;donna;woman
-0.9298957440305436;diary;diario;diary
-0.9523362251991896;global;globale;global
-0.9869265673800852;gives;dare;give
-0.989519249919156;newsletter;newsletter;
-0.9897330050928098;novelties;novità;novelty
-1.0000589261147308;alicante;alicante;
-1.002248238324251;led;diresse;directed
-1.004582155174474;directory;directory;
-1.005640730661166;education;educazione;education
-1.0143214529667934;health;sanità;health
-1.0177992124606994;sanitary;sanitario;sanitary
-1.0411568224156071;search;ricerca;enquiry
-1.044065266949953;association;associazione;association
-1.0683300833692864;publish;pubblicare;issue
-1.0728522790093868;research;ricerca;enquiry
-1.1031158702964807;prices;prezzi;prices
-1.1068041911757909;accessories;accessori;accessory
-1.1505083727208347;medical;medico;medical
-1.1771358174233526;sep;sep;
-1.1812508446624133;days;giorni;days
-1.1994764950827077;receive;ricevere;get
-1.220710218791373;free;gratis;free
-1.2231599110694196;clothes;vestiti;dressed
-1.2378018596251978;national;nazionale;national
-1.2390257108665488;manufacturers;fabbricante;manufacturer
-1.3804047750540955;line;linea;line
-1.436177251575959;subscribe;sottoscrivi;
-1.4404658836024369;components;componenti;components
-1.7256341474561638;companies;imprese;companies
